Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Niger,NER,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.001039305,0.002008766,0.002911503,0.028136022,0.036261294,0.105185431,0.127152469,0.155698704,0.189933734,0.221341351,0.294033977,0.39039062,0.7,0.76,0.83,0.9,1.05,1.15,1.248675689,2.476219975,4.32275803,10.22431156,,,,
Nigeria,NGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00883298,0.017237401,0.025231461,0.041038723,0.064080808,0.08990137,0.320461976,0.558576245,1.286137641,3.549155718,5.545036083,6.77,8.0,9.3,11.5,13.8,16.1,19.1,21.0,24.5,25.67,28.0,31.9,33.6,35.5,
Nicaragua,NIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.013166228,0.030046478,0.084093291,0.206216818,0.303808975,0.497901643,0.980216487,1.448799428,1.714729584,1.880412532,2.320664609,2.566351177,2.805573063,3.9,5.3,7.3,10.0,10.6,13.5,15.5,17.6,19.7042915,24.57183396,30.4,37.6,37.8,45.2,
Netherlands,NLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334386942,0.531496128,1.320008028,1.967087737,3.257308831,6.47315766,9.649069145,14.0655114,22.24382769,39.17600725,43.98435137,49.37306211,61.29,64.35,68.52,81.0,83.7,85.82,87.42,89.63,90.72,91.41999576,92.85999236,93.9564,91.666666,91.72413793,90.4109589,93.19727891,91.89189189,93.2885906,91.33333333,
Norway,NOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707299448,1.407395158,2.216365832,2.783990846,4.152450292,6.423220493,18.25031077,20.41788144,22.56011255,40.0,52.0,64.0,72.84,78.13,77.69,81.99,82.55,86.93,90.57,92.08,93.39,93.48998265,94.64997805,95.0534,96.3,96.81032569,97.29820367,96.3576013,96.49165799,98.00000439,97.0,
Nepal,NPL,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.000924878,0.004510473,0.021998858,0.064393596,0.146668869,0.204651684,0.240015303,0.31295606,0.382810917,0.449843651,0.826551266,1.141389164,1.41,1.73,1.97,7.93,9.0,11.1493,13.3,15.44,17.58161801,20.7,24.3,28.6,32.8,37.7,
Nauru,NRU,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.987155233,,,,,,,,,,54.0,,,,,,62.38512451,,,,
New Zealand,NZL,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.285941241,0.631215367,3.168718848,4.88424078,8.041899368,14.6015244,31.63626081,41.49448266,47.37955654,53.24101529,59.08075328,60.96253987,61.84762781,62.72021237,69.0,69.76,72.03,79.7,80.46,81.23,81.64447018,82.78,84.0,85.2,86.5,87.7,89.0,90.2,91.5,
OECD members,OED,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23598518131300253,0.37972004713431207,0.5962767416862363,0.8453673953070828,1.7071950327541165,3.215538608545462,5.883016692915336,9.217362813255779,13.81148009288601,19.962668341137853,26.96255999120608,32.31950644903745,40.208305967303495,44.35942831983449,49.06152471027839,52.62491646960988,55.16099517220264,60.46600898094134,62.581271347057765,64.10167288587263,66.53138276663061,67.54302114501867,70.18667812402057,71.53632838130319,73.1370687623675,75.68711550473287,79.83311193708256,81.45340303093803,83.36854948001216,85.17789266574084,86.2910078897545,
Oman,OMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439792805,0.862725306,2.515665987,3.520421417,5.893841521,6.873396039,7.255742945,6.75885217,6.68358142,8.299716673,16.68,20.0,26.8,35.8278,48.0,60.0,66.45,70.22,73.53,76.84539047,80.18563573,85.5,90.3,95.23,
Other small states,OSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0076523999420688325,0.030588336601323683,0.06698267928968721,0.19805582716074588,0.44189844279460394,0.858750376496776,1.4829676249536916,2.536461069198247,3.3495632258622896,5.395987790294598,6.650142171687757,8.619369998211194,9.90963054169732,11.651199202907389,12.94338023799246,14.340806960612888,16.198805915030565,18.841383188261503,20.869121004018492,24.504371208833923,28.12440896771739,31.481506798748974,36.44551588463676,40.30231534075435,44.09641737905696,47.878586876751264,51.411112636150136,59.22172596651978,60.843073874042766,62.06902509565467,
Pakistan,PAK,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.000122702,0.00299173,0.027549238,0.043947719,0.055357238,,1.318550779,2.577426737,5.041158126,6.164320985,6.332329098,6.5,6.8,7.0,7.5,8.0,8.0,8.1,9.0,10.0,11.0,12.38544676,13.78,15.34,17.07090203,25.0,
Panama,PAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.007636899,0.056123043,0.219998526,0.539065541,2.750648071,3.836864509,6.554796477,7.268399878,8.518077815,9.987424077,11.14086254,11.48400928,17.34956617,22.29,33.82,39.08,40.1,42.7,40.30189522,44.03,44.92,51.20542499,54.0,59.9506309,61.80553132,63.62841477,64.25,
Peru,PER,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.008504578,0.033412305,0.24623258,0.403429701,1.19038044,1.952497608,3.076430611,7.578762957,8.96694917,11.6,14.1,17.1,20.7,25.2,30.57,31.4,34.77,36.01,38.2,39.2,40.2,40.85260091,45.46174069,50.45041218,55.05433424,59.95050106,65.25,
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.005844253,0.028585702,0.055946029,0.136912963,1.103405994,1.431608803,1.982253196,2.52400566,4.332275746,4.857672267,5.243628452,5.397636329,5.740586325,5.97,6.22,9.0,25.0,29.0,30.8,32.7,34.7,36.9,39.2,41.6,44.1,43.02661187,49.8,
Palau,PLW,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,20.24393947,21.60152718,26.97033263,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.002067023,0.100588321,0.234958542,0.667113315,0.835249302,0.904103545,1.321656935,1.374404668,1.507912772,1.716190476,1.754487261,1.790559361,1.15,1.61,1.28,2.0,3.5,5.1,6.5,7.9,9.601538462,11.20919659,,,,
Poland,POL,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.005229468,0.052127181,0.129961704,0.389098144,0.647752333,1.295200255,2.073465474,4.102272002,5.45644373,7.285428708,9.900669707,21.15,24.87,32.53,38.81,44.58,48.6,53.13,58.97,62.32,61.94999897,62.30999727,62.8492,66.6,67.99698716,73.3007041,75.98536595,77.54173454,80.43590724,83.18488715,
Pre-demographic dividend,PRE,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.00013066584527843752,0.0003797575810814388,0.004833644356483127,0.013919820286893274,0.02852992797786063,0.07332029191231709,0.12323818384025569,0.1872891727148576,0.3635131333623935,0.6442849417410439,0.9694069423823891,1.689410604811266,2.4098317499246735,3.255869534815238,3.4160864492987697,4.031699714325844,5.04371794283575,6.089483198239198,7.328785203304029,8.831873765017951,10.92609397307102,13.002562639512426,15.728189000318244,18.519249910343277,22.329894939733467,25.153720057314633,26.051091880172486,
Puerto Rico,PRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.027254662,0.135102783,0.268160428,1.331822159,2.647646679,5.265682651,10.47464821,15.63003092,17.54764757,19.70702566,22.13073823,23.40005045,25.44241821,27.86,38.0,41.5,45.3,48.0,68.9999826,68.99999,69.0,63.46633538,68.6438072,68.74077314,70.85639974,77.73643937,,
"Korea, Dem. People's Rep.",PRK,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Portugal,PRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.10023057,0.250426501,0.450161608,0.718905754,1.494334529,2.98087767,4.953001955,9.870446442,14.74233784,16.43046769,18.08713656,19.37,29.67,31.78,34.99,38.01,42.09,44.13,48.27,53.3,55.24999688,60.33999749,62.0956,64.59,68.63286148,70.42356709,73.79121395,74.66096815,75.34637794,78.26166044,
Paraguay,PRY,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.020359612,0.099576719,0.194904951,0.38165732,0.747630712,1.098793836,1.794969598,2.111942082,3.452438431,7.907007861,7.962073884,11.21,14.27,18.9,19.8,24.76351588,29.34,36.9,43.0,49.71630466,53.40412748,61.07575622,64.99354302,68.51762842,73.95751114,
West Bank and Gaza,PSE,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.111306207,1.836854839,3.100092235,4.130616356,4.400904826,16.005,18.41,21.176,24.358,32.23,37.4,41.08,43.4,46.6,53.67,56.7,59.9,63.3,64.39999371,70.6225837,74.6,
Pacific island small states,PSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0028292036352552015,0.0033395092109873275,0.015111910354008513,0.131170581713898,0.2851181049649054,0.6122546289359689,0.8707267898711228,1.4582307051442391,1.8796058223867584,4.004973038324991,4.556094446414591,5.181322710484739,5.589471414084176,6.502223853772061,7.389745785927929,8.67100535868025,10.833689535654212,12.911080784922795,17.535356010118406,20.536366824558378,21.78624008163357,24.441144369917023,27.65555535271442,31.481204336425673,38.856767079617214,,,,
Post-demographic dividend,PST,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2704120719836731,0.4362038779207147,0.6879986852796106,0.9749966890189894,1.964624732377714,3.70461807377372,6.796844749477431,10.649459366869923,15.877431756899286,22.908433919113197,30.559287552313737,36.662548169150064,44.70001922456656,49.78468142525822,54.97770061788411,58.50482512866996,60.436535204318304,65.68473503359866,67.68125499541719,68.89431913445641,71.00784519209834,71.45271278995529,74.2481614613766,75.74608682335014,77.41249122153195,78.711251459226,83.17873955204837,84.3949357002876,86.20130441832893,87.93954652488259,88.71978708094949,
French Polynesia,PYF,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.090971944,0.21438525,1.316164696,3.448900232,6.357063545,6.251588946,8.200216486,14.12429379,17.88453743,21.54218547,25.10796425,28.59,33.87,44.6,49.0,49.0,52.87663059,56.8,60.68,64.56020975,68.44041949,72.70389531,,,,
Qatar,QAT,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.190209535,0.930185833,3.083749186,3.52002985,4.070728915,4.863679179,6.170268561,10.22612893,19.24233642,20.70164785,24.73349378,28.97411271,37.0,44.3,53.1,69.0,69.0,69.3,85.3,91.49,92.88482645,95.12466217,97.38884917,99.65284913,99.65280421,99.65284913,
Romania,ROU,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.003703214,0.026300162,0.074952756,0.221622649,0.445444676,2.237649473,2.697580217,3.613717291,4.538669029,6.58,8.9,15.0,21.5,24.66,28.3,32.42,36.6,39.93,40.00999678,45.87999425,49.7645,54.08,55.76315563,59.50395129,63.74728218,70.68127793,73.65747575,78.45526741,
Russian Federation,RUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.000672532,0.013447238,0.053817493,0.148151042,0.26975293,0.472963763,0.812744451,1.018984614,1.977230109,2.944367787,4.128271818,8.298860616,12.8593889,15.2266732,18.02327746,24.66,32.0,42.55,49.0,58.0,66.0,67.97,70.52,70.09924123,73.09143462,76.00813853,80.86472187,82.64216156,84.99467026,
Rwanda,RWA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.000883372,0.001625791,0.011763573,0.067176482,0.06283146,0.24067241,0.292784719,0.356918467,0.430854243,0.556041165,,2.115387178,4.5,7.7,8.0,7.0,8.023854277,9.0,10.6,18.0,20.0,21.76763262,25.0,26.0,26.5,
South Asia,SAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.547445134790626e-05,0.00016724191828157794,0.0008589660816701179,0.020147471935697672,0.04090352937391146,0.060390755784058975,0.11771435825029583,0.22764662959494328,0.4759285093616679,0.6645429703016871,1.4666444685037707,1.8466567767739333,2.190075374470874,2.555646456681635,2.9922404078010403,3.983817301831087,4.408796371513594,5.1212944655840404,7.159897553077563,9.228820684036148,10.112001794811624,11.316994857573267,12.845797247060116,14.174726393829934,16.129732032394156,17.88886055134795,19.8376304931558,27.271025764351254,38.562375613272835,
Saudi Arabia,SAU,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.010956134,0.026732651,0.052099031,0.101429893,0.49358534,2.210691809,4.681053166,6.38470502,8.001582891,10.234533,12.70503599,19.45955435,30.0,36.0,38.0,41.0,47.5,54.0,60.5,64.71365737,69.6162358,74.87927469,94.17559961,93.31000185,95.7247356,97.86,
Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001231819,0.004805071,0.008794581,0.025785032,0.140185224,0.439477639,0.538471703,0.791561615,1.292040678,,8.66,,,,,,,,,14.09999994,18.6,24.6,25.9,28.4,
Senegal,SEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.000692848,0.011238219,0.027347441,0.079871379,0.311090952,0.403967486,0.983794059,1.006454537,2.10143643,4.38602398,4.786684083,5.611738652,6.89,7.12,7.5,8.0,9.8,10.8,13.1,17.7,21.7,25.66476804,29.64312367,35.3,39.5,42.6,
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.161504498,0.471368155,0.763278139,1.185203797,2.873418722,8.34995903,13.47162042,19.59076716,24.15543693,36.0,41.67042518,47.0,53.83794329,62.0,61.0,59.0,69.9,69.0,69.0,71.0,71.0,72.0,80.90205685,82.1,83.2,84.45226789,84.45226789,88.16563603,88.94925269,92.00434653,
Solomon Islands,SLB,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.02487191,0.268683585,0.391923246,0.508292797,0.494541498,0.481296806,0.468551964,0.501919843,0.555609882,0.649672673,0.844307573,1.646347989,2.0,3.0,4.0,5.0,6.0,6.9974,8.0,9.0,10.00046498,11.00090227,11.92422906,,,,
Sierra Leone,SLE,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.002506116,0.004987835,0.014805065,0.048490656,0.118254246,0.160264445,0.176198957,0.190173282,0.203007681,0.21539161,0.227669467,0.239834699,0.25,0.26,0.58,0.9,2.5,4.0,6.057298984,6.344421603,11.77318438,13.23693043,15.8,16.8,18.0,
El Salvador,SLV,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.086389581,0.256960679,0.425253672,0.845428741,1.177397269,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9,18.9,20.32138772,23.1093,24.76171215,26.80260496,28.99707305,33.8207289,43.8,50.49119319,54.60137027,
San Marino,SMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.362132711,1.428075186,1.41854848,1.408557941,42.80331575,48.79949531,50.34166909,50.83483994,50.00345304,50.56634304,50.2595642,50.20865936,50.36482211,54.52,54.21,,49.6,,,,,,60.18230126,,,,
Somalia,SOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00150955,0.002948713,0.00716442,0.013910394,0.02,0.079039179,0.115614213,0.376198003,1.053454744,1.077327839,1.100216368,1.122235622,1.142687372,1.160610542,,1.25,1.3767,1.5,1.63,1.76,1.88,2.004048698,,,,
Serbia,SRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1,53.45036418,62.07508046,65.3170254,67.05684137,70.33083553,73.36070915,77.41677362,78.36804077,
Sub-Saharan Africa (excluding high income),SSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0009568197429735595,0.002793091162906783,0.008153057131508183,0.017774957347922032,0.048726483223704854,0.06865505776195832,0.1288326051824187,0.23416747722788817,0.35961578743404476,0.5001119273963474,0.6397322418321042,0.8255390860036854,1.1034662002249886,1.4820991609066911,2.0054614824835473,2.65803012035181,3.4362895498600414,3.670682169718545,4.319482645296449,6.144435382715663,7.607392768006404,9.301407542180508,11.187990920837057,13.404890114863136,16.119239301397172,17.921072577125347,20.828647038601982,24.71195171640591,27.330866709842915,30.037853954719704,
South Sudan,SSD,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.6,3.0,3.5,4.1,4.8,5.6,6.5,
Sub-Saharan Africa,SSF,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.000956689233194922,0.002792714138817114,0.008151965213543807,0.017772596842914202,0.04872008160745844,0.06873571936608035,0.1289796658316572,0.23445448045135484,0.36033931121169904,0.5009513798638001,0.6409842656258721,0.8271555481051213,1.1050803013863426,1.4848042946046476,2.0082176412009125,2.6620195283833374,3.4402201006654725,3.6749396922397017,4.319482645296447,6.1483484933146775,7.611246016273586,9.305421724769548,11.192033237101615,13.408720508731179,16.123026329740096,17.924684987620243,20.832130507636926,24.71623494644799,27.33539450806723,30.042620349243634,
Small states,SST,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0052504659052597154,0.02104666426530307,0.04638863476519106,0.1406547507788502,0.34712665433348555,0.7214842569235432,1.2576903770103158,2.255525373409498,3.082039374910257,4.845694217441152,6.36061567279159,8.749815166376457,10.307470267868126,12.0269027840268,13.529117114298602,15.206227604322102,17.36601631956634,20.008072702973887,22.442419811740372,25.9527037182477,30.225088592669067,32.8786093010188,37.1054542555577,40.76960661945449,44.20523323776832,47.703936324900404,51.801269400258505,60.17165815062414,61.0090492221935,62.38905325878986,
Sao Tome and Principe,STP,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.295847047,0.363203161,4.638516816,6.310917888,7.580665169,10.16184431,13.32285269,13.75948422,14.18201978,14.5904832,15.48,16.41,18.75,20.1612,21.5724,23.0,24.41,25.82,28.0,29.9312292,31.9,32.0,33.0,
Suriname,SUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.114720735,0.226306297,1.003086936,1.670148436,1.891871357,2.506411052,3.064448389,4.161568745,4.719875395,6.076047814,6.403086288,9.499626942,14.11,21.06,31.36,31.59,32.0,34.6812,37.4,40.08,42.76382778,45.4,48.94517397,53.8,68.75,70.06,
Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.127829232,0.318509704,0.523210163,0.783290109,1.173381014,2.689809786,5.437758139,9.426803201,12.52832185,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70.0,75.71,74.43999717,76.70999012,77.8826,79.98,77.63468203,80.47585728,81.62566752,80.44892248,82.8536605,89.9209082,
Slovenia,SVN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.409792399,1.071570172,2.898985609,5.072272271,7.591923004,10.10460285,12.61093843,15.11025956,30.17591047,27.83888542,31.85479301,40.81,46.81,54.01,56.74,58.0,64.0,70.0,67.33999481,68.34997453,72.6756,71.59,73.09865997,75.49850426,78.88542636,79.7499766,83.1083578,86.60130109,
Sweden,SWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584192066,1.160519453,1.497871352,1.716364182,3.412810096,5.098024244,9.04359976,23.72794756,33.46751233,41.43278316,45.68765221,51.76566494,70.57,79.13,83.89,84.83,87.76,82.01,90.0,91.0,90.0,92.76998606,93.17998801,94.7836,92.52,90.61019664,89.65094761,93.00626697,89.24696316,94.49344341,94.53943122,
Eswatini,SWZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.00103175,0.050399009,0.088545986,0.096099605,0.4707176,0.926191777,1.28159005,1.816203807,2.437073851,3.228685073,3.696961073,3.696538789,4.1,6.85,8.94,11.04,18.13,20.78178258,24.7,25.0,25.64304231,28.57,30.3,,,,
Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.651474286,1.28295593,2.526177514,6.229054803,7.395629183,11.01510293,14.30417083,14.59250432,24.27213922,25.41326815,34.95197117,38.38,40.44,,41.0,43.16400446,47.076,50.4,51.25470199,54.25961786,56.51470815,58.76981124,70.1,75.0,79.0,
Syrian Arab Republic,SYR,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032607814,0.063687286,0.124295462,0.18169858,0.35375913,2.093101019,3.397972614,4.321593778,5.648106049,7.832551569,11.5,14.0,17.3,20.7,22.5,24.3001,26.2,28.09,29.97979724,31.86962727,32.7,33.77,34.65,35.78,
Turks and Caicos Islands,TCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.000658168,0.004268504,0.012321728,0.035707076,0.045934134,0.166069665,0.320308555,0.360920107,0.3992577,0.581045764,0.847224521,1.19,1.5,1.7,1.9,2.1,2.5,2.9,3.5,5.8,7.4,8.0,9.8,10.4,
East Asia & Pacific (IDA & IBRD countries),TEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8094029432714294e-06,2.377475802765915e-05,0.0008859651772043362,0.0036835919457428217,0.011989822360230858,0.03362757772594397,0.09532091781908826,0.3273659834593293,0.8632002653903205,1.9183461757221363,2.8129983894723547,4.4607585639946885,5.832544368265627,6.966418550875308,8.417822521372582,10.296035945420446,14.56543769138427,19.51368863713735,24.085863207011595,29.340457526006002,32.8066276869691,36.198557257109044,38.7967954849787,41.219379144713365,44.152904123493975,47.675546327517914,50.06719709313298,55.73529560751832,60.55893543109866,66.59196270664611,
Europe & Central Asia (IDA & IBRD countries),TEC,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00047344461734934065,0.0049526197517807515,0.019031918655431253,0.06738818299803187,0.1402954847937313,0.29990560138027944,0.5373002146564221,1.0229824292331362,1.5335543554542497,2.501011551413722,3.603857509264292,6.602095980451176,9.12139328914362,12.921310644265711,15.019140186450148,17.80633564066234,23.028720895294356,28.305940094835787,34.817089491244346,40.07728586103315,45.4629612412029,50.791360424678864,53.74275372568888,57.77823278564565,59.59461725302963,63.409173610062766,67.037188718603,73.0356081074753,76.98515537654079,80.3560611397003,
